   % Range crossline_e_amp crossline_e_phs inline_B_amp inline_B_phs  vertical_B_amp vertical_B_phs 
       5500.0000  0.72294100e-18  156.93 0.14218352e-14  154.19 0.31430798e-15  118.24
       5750.0000  0.48455926e-18  173.27 0.95307886e-15  170.54 0.21127139e-15  134.48
       6000.0000  0.32524142e-18 -170.29 0.63977541e-15 -173.02 0.14226208e-15  150.78
       6250.0000  0.21861492e-18 -153.73 0.43007941e-15 -156.46 0.95948783e-16  167.13
       6500.0000  0.14717346e-18 -137.04 0.28957187e-15 -139.76 0.64814578e-16 -176.44
       6750.0000  0.99262955e-19 -120.18 0.19533799e-15 -122.90 0.43854395e-16 -159.93
       7000.0000  0.67107295e-19 -103.14 0.13208708e-15 -105.85 0.29725626e-16 -143.32
       7250.0000  0.45508449e-19  -85.88 0.89597482e-16  -88.58 0.20190472e-16 -126.61
       7500.0000  0.30986850e-19  -68.39 0.61026612e-16  -71.10 0.13747803e-16 -109.78
       7750.0000  0.21210884e-19  -50.68 0.41789249e-16  -53.38 0.93890477e-17  -92.83
       8000.0000  0.14617146e-19  -32.76 0.28810869e-16  -35.46 0.64357153e-17  -75.76
       8250.0000  0.10157067e-19  -14.66 0.20029410e-16  -17.38 0.44309190e-17  -58.59
       8500.0000  0.71275267e-20    3.53 0.14062177e-16    0.79 0.30667755e-17  -41.33
       8750.0000  0.50574258e-20   21.71 0.99827626e-17   18.96 0.21357073e-17  -24.02
       9000.0000  0.36315768e-20   39.77 0.71713697e-17   36.98 0.14977238e-17   -6.72
       9250.0000  0.26395246e-20   57.56 0.52141387e-17   54.74 0.10584029e-17   10.50
       9500.0000  0.19410347e-20   74.95 0.38352646e-17   72.09 0.75405509e-18   27.58
       9750.0000  0.14427754e-20   91.83 0.28511381e-17   88.92 0.54171409e-18   44.41
      10000.0000  0.10825747e-20  108.10 0.21393921e-17  105.15 0.39237894e-18   60.92
      10250.0000  0.81884219e-21  123.72 0.16181120e-17  120.72 0.28644922e-18   77.02
